#{"t_start": 1777134227.1996357, "env_id": "None"}
r,l,t
-15.0,531,3637.520558
-15.0,493,3637.756644
-14.0,497,3638.077851
-15.0,562,3639.144616
-15.0,582,3639.159074
-10.0,599,3639.931305
-6.0,801,3641.187618
-10.0,657,3641.801473
1.0,929,3642.684812
-11.0,570,3642.856204
-10.0,746,3642.941557
-15.0,600,3643.842042
-9.0,722,3643.866187
2.0,996,3644.262889
-10.0,692,3651.798913
-12.0,608,3651.868798
-14.0,587,3652.617612
-15.0,594,3652.916278
-11.0,642,3653.152431
-11.0,683,3654.391968
-16.0,417,3654.593775
-8.0,699,3654.914315
5.0,826,3655.35322
-14.0,545,3655.373614
-15.0,501,3656.427487
-15.0,571,3656.652941
-14.0,563,3658.07058
-14.0,557,3658.230144
5.0,974,3658.983258
-11.0,712,3659.565031
-10.0,703,3659.94703
-10.0,631,3660.547009
-6.0,787,3661.777235
2.0,991,3661.834541
-6.0,859,3663.672167
-15.0,512,3663.879935
-5.0,801,3669.992763
-1.0,1054,3670.893951
-8.0,831,3671.152766
2.0,928,3671.409251
-17.0,460,3672.999694
-3.0,867,3673.232506
5.0,887,3673.420073
-8.0,689,3674.179646
-14.0,519,3674.301534
-13.0,608,3675.136926
-1.0,915,3675.458653
-7.0,777,3676.490864
-12.0,640,3677.188181
-8.0,695,3677.774371
-14.0,579,3678.078735
-18.0,477,3678.572233
7.0,851,3678.985796
-7.0,746,3679.062837
-9.0,717,3679.827931
-16.0,542,3681.628626
-15.0,467,3681.628661
-14.0,680,3681.648253
-4.0,828,3681.918439
-9.0,650,3682.048744
-16.0,484,3682.174092
-14.0,499,3682.344358
-8.0,838,3690.730809
-15.0,552,3690.947094
-14.0,631,3691.187247
-9.0,661,3691.400372
-9.0,668,3691.437015
-8.0,626,3691.853352
-10.0,719,3692.292858
-9.0,778,3692.562051
-14.0,550,3694.326505
-11.0,625,3695.263541
-16.0,604,3695.371605
-12.0,694,3695.488231
-17.0,493,3695.512288
-13.0,637,3695.567366
-14.0,547,3696.133146
-11.0,677,3696.282558
-9.0,710,3698.952945
-12.0,543,3699.095552
-19.0,475,3699.225492
-10.0,606,3699.445503
-14.0,530,3699.736718
-9.0,778,3700.356571
-9.0,830,3700.802119
2.0,1022,3708.055385
-12.0,604,3708.786342
-15.0,497,3708.85478
-13.0,590,3708.961824
-13.0,625,3709.071773
-8.0,671,3709.70999
-9.0,748,3711.548313
-10.0,552,3711.658306
-5.0,841,3711.723861
-15.0,530,3712.25204
-14.0,523,3712.484628
-15.0,456,3712.688912
-17.0,609,3712.94598
-4.0,848,3714.389291
-9.0,634,3715.787287
-17.0,497,3715.915502
-9.0,607,3716.204582
-9.0,713,3716.371297
5.0,937,3717.660013
-3.0,827,3717.871323
-4.0,765,3717.927271
-7.0,667,3718.741252
-16.0,464,3719.24359
-16.0,566,3719.627348
-10.0,682,3720.257653
-15.0,590,3727.166014
-5.0,917,3727.794729
-10.0,567,3727.885361
-7.0,753,3728.034504
-6.0,783,3728.485149
-13.0,538,3728.581727
-11.0,603,3728.633077
-11.0,668,3730.058361
-16.0,409,3730.701475
-16.0,524,3731.22477
-9.0,681,3731.631959
-15.0,553,3732.113487
-10.0,630,3732.749993
-5.0,787,3733.046174
-5.0,881,3734.340953
-11.0,604,3734.666667
-15.0,517,3735.016323
-13.0,618,3735.289381
2.0,975,3736.449162
-5.0,749,3737.654975
-17.0,537,3737.868531
-5.0,880,3737.881101
-7.0,783,3738.189397
-9.0,594,3738.574777
-12.0,541,3738.844266
-11.0,770,3745.506976
-17.0,370,3745.533364
-15.0,477,3746.445127
-6.0,851,3747.466775
-14.0,549,3747.601405
-11.0,700,3747.899125
-14.0,513,3748.86182
-4.0,807,3748.910533
-14.0,561,3749.210016
3.0,926,3750.34715
-16.0,469,3750.683838
-8.0,666,3750.816709
-11.0,568,3751.621085
-14.0,559,3752.526662
-7.0,710,3753.556171
4.0,944,3753.657739
-14.0,522,3754.098665
-4.0,800,3754.446079
-10.0,672,3754.748137
-8.0,829,3756.227045
-14.0,604,3756.4814
-9.0,629,3757.661067
2.0,948,3757.823669
-10.0,609,3758.081101
-9.0,679,3758.107495
-14.0,614,3758.76453
-7.0,799,3765.109855
-14.0,565,3765.376387
-11.0,566,3765.634225
-13.0,500,3766.785463
-9.0,645,3767.743337
-7.0,733,3767.897744
-3.0,828,3768.665159
-8.0,733,3768.987792
-14.0,633,3769.50779
-10.0,673,3769.507824
-12.0,555,3770.404745
-7.0,770,3770.648653
-12.0,513,3772.832566
-8.0,774,3772.940157
-3.0,823,3773.11376
-10.0,644,3773.182759
-16.0,481,3773.545602
-9.0,796,3773.867275
-4.0,908,3775.41707
-2.0,895,3776.479851
-13.0,624,3777.183949
-13.0,562,3777.208343
-9.0,658,3777.248226
-8.0,702,3777.434819
-4.0,850,3784.232902
5.0,926,3785.397068
-11.0,743,3785.766392
-13.0,534,3786.190567
-8.0,752,3786.888169
-9.0,649,3786.977917
-11.0,668,3787.054237
-13.0,710,3787.561164
-12.0,581,3788.023943
-10.0,636,3789.543124
-13.0,664,3790.512411
-14.0,559,3790.683987
-9.0,761,3790.726905
-9.0,623,3791.609001
-13.0,562,3791.678248
-8.0,794,3792.14904
1.0,955,3793.105132
-8.0,658,3793.831101
-14.0,517,3794.19713
-14.0,481,3795.135361
-10.0,671,3795.294967
-6.0,765,3796.070411
-12.0,664,3796.873984
-14.0,644,3804.129914
-3.0,890,3804.301858
-12.0,590,3804.765915
-9.0,809,3805.922189
-12.0,574,3806.230908
-8.0,744,3806.560143
-5.0,807,3806.833085
-9.0,675,3807.699553
-10.0,641,3808.476528
-9.0,674,3808.530197
-8.0,667,3809.121704
-12.0,587,3810.658008
-9.0,701,3811.13819
-2.0,892,3811.751176
-14.0,513,3811.834412
-10.0,640,3811.885662
-12.0,559,3812.770728
4.0,1030,3812.967772
-19.0,406,3813.793621
-2.0,978,3814.915757
-10.0,578,3815.530402
-11.0,581,3815.67935
-10.0,793,3815.853419
-10.0,660,3822.802214
-8.0,816,3822.893124
-5.0,725,3823.427506
-6.0,687,3824.011485
-13.0,479,3824.703538
-12.0,658,3824.947799
-2.0,906,3827.308275
4.0,987,3827.693552
-7.0,748,3827.772057
4.0,789,3827.963143
-12.0,618,3828.052587
-18.0,495,3828.187742
-6.0,830,3828.857229
-9.0,668,3829.077878
-9.0,605,3831.269831
-14.0,518,3831.3513
-21.0,349,3831.351331
-14.0,592,3831.652702
-15.0,665,3832.397779
-12.0,555,3832.489153
-7.0,824,3833.099661
-8.0,777,3833.267838
-7.0,651,3835.59794
-10.0,616,3835.673297
-18.0,413,3835.793083
-9.0,665,3842.263156
-2.0,859,3842.41988
-5.0,857,3842.481153
-8.0,851,3843.566362
-2.0,900,3844.654493
-12.0,589,3844.969101
-6.0,697,3845.860039
-13.0,557,3845.901334
-8.0,760,3846.164661
-10.0,627,3847.650379
-4.0,813,3847.719006
-1.0,922,3848.4868
-9.0,674,3849.049984
-7.0,742,3849.801802
-12.0,646,3850.073101
-8.0,626,3850.240048
-10.0,678,3850.321695
-13.0,537,3851.219891
-9.0,693,3852.165609
-8.0,732,3853.25116
-11.0,662,3853.370718
-12.0,615,3853.821233
-13.0,585,3854.064103
-16.0,442,3854.114633
-10.0,634,3854.229489
-13.0,784,3860.973401
-11.0,731,3862.472825
-13.0,501,3862.906556
-9.0,705,3863.506923
-10.0,735,3864.156972
-8.0,705,3864.203042
3.0,923,3864.829398
-11.0,660,3865.28601
-8.0,906,3865.671909
-12.0,575,3867.267639
-6.0,740,3867.318066
-12.0,678,3867.347087
-15.0,536,3867.710826
-12.0,625,3868.253184
-18.0,461,3868.310509
-16.0,551,3868.444901
-12.0,571,3869.416938
-20.0,430,3871.234848
-16.0,479,3871.379368
-6.0,775,3872.33338
-5.0,842,3872.840663
-4.0,861,3872.943268
-9.0,735,3873.105781
-6.0,841,3873.210258
-9.0,716,3879.609236
-17.0,454,3879.875493
-3.0,887,3882.545505
-13.0,593,3882.587959
-7.0,724,3883.093194
-6.0,874,3883.564011
-9.0,798,3883.679898
6.0,790,3883.790007
-10.0,705,3884.220894
-20.0,320,3885.194789
-4.0,860,3885.488853
-11.0,643,3886.786885
-14.0,536,3887.699916
-14.0,638,3887.839979
-13.0,678,3887.994737
-17.0,452,3888.434175
-7.0,779,3888.873505
-2.0,1014,3889.180298
-5.0,811,3890.476787
-6.0,795,3891.971431
-12.0,704,3892.43214
-15.0,573,3898.122404
-4.0,870,3898.900795
-13.0,645,3898.90083
5.0,918,3899.506118
-1.0,1022,3900.615826
-9.0,783,3901.106876
-9.0,716,3902.169559
-8.0,698,3902.678305
-9.0,727,3903.637881
-4.0,912,3903.903862
-9.0,700,3904.070306
-11.0,807,3904.173501
-10.0,709,3905.246091
-12.0,670,3905.484584
-8.0,680,3906.610508
-9.0,696,3907.228832
-14.0,561,3907.577267
-11.0,625,3908.160336
-6.0,701,3908.235898
-9.0,730,3908.945917
-8.0,784,3910.368661
-8.0,818,3910.827037
-19.0,438,3911.020006
-13.0,564,3911.266934
-6.0,793,3919.423054
-11.0,726,3919.601029
-10.0,803,3921.76363
3.0,953,3922.031203
-13.0,629,3922.926742
-15.0,559,3923.007918
-9.0,746,3923.44649
-13.0,671,3923.903194
-2.0,932,3924.010789
-5.0,889,3924.185686
-11.0,652,3926.227617
-9.0,776,3926.762256
-11.0,666,3927.222318
-13.0,568,3927.83654
-11.0,596,3927.846941
-8.0,726,3928.123846
-5.0,822,3928.311485
-3.0,1007,3930.395584
-8.0,744,3931.022203
-15.0,501,3931.071821
-5.0,722,3931.881289
-10.0,615,3932.094708
-2.0,1049,3939.01059
-6.0,907,3939.185564
-15.0,549,3939.42539
7.0,899,3939.594827
-11.0,618,3940.545825
-9.0,646,3941.527774
-5.0,917,3942.418805
-15.0,602,3943.0563
-14.0,642,3943.150709
-10.0,594,3943.250251
-4.0,968,3943.81796
-8.0,720,3944.235757
-6.0,787,3945.6127
-16.0,414,3945.734576
-15.0,550,3945.972091
-10.0,702,3946.062111
-7.0,697,3948.298477
-8.0,665,3948.507175
-7.0,827,3948.576547
-5.0,865,3948.728746
-14.0,498,3948.944892
-14.0,465,3949.05638
-14.0,547,3949.151524
-11.0,786,3956.754117
-16.0,511,3957.748544
-11.0,605,3957.941411
-16.0,516,3958.115466
-14.0,571,3958.369454
-15.0,603,3958.782991
5.0,868,3959.880278
-15.0,499,3960.030242
-2.0,896,3960.13843
-12.0,600,3962.037952
-12.0,593,3962.6539
-6.0,818,3963.293436
-8.0,840,3963.85667
-1.0,1024,3964.452991
-9.0,695,3964.566009
-4.0,885,3965.652657
-1.0,997,3966.630642
-11.0,676,3967.062663
-10.0,684,3967.748893
-1.0,947,3968.213508
-4.0,795,3969.034548
-12.0,708,3969.177807
-7.0,771,3969.480375
-7.0,732,3977.608853
-11.0,665,3978.989822
-8.0,797,3979.599164
-16.0,502,3980.475395
-6.0,762,3981.527663
-13.0,667,3981.812297
-4.0,909,3982.237626
-8.0,823,3983.871086
-7.0,822,3985.223425
-10.0,775,3985.930961
-7.0,744,3986.163894
-14.0,544,3986.422666
-12.0,632,3987.288912
3.0,944,3988.08709
-3.0,928,3988.720965
-12.0,675,3988.734528
-14.0,540,3989.694774
-11.0,752,3990.188569
-14.0,506,3991.39942
-8.0,859,3991.551182
-2.0,892,3992.248843
-4.0,793,3992.47428
-6.0,761,3999.673892
3.0,960,4000.957981
-12.0,786,4001.281172
-10.0,865,4001.310123
-13.0,678,4001.791861
-4.0,799,4003.41522
2.0,964,4003.797447
-12.0,518,4004.684355
-8.0,772,4004.708265
-19.0,453,4004.750939
3.0,1071,4005.429051
5.0,868,4006.619235
-1.0,878,4007.004617
-9.0,691,4007.928322
-15.0,503,4008.022254
-13.0,723,4008.517869
-8.0,772,4009.733181
-17.0,447,4010.835693
2.0,947,4010.85381
-4.0,860,4011.02713
-10.0,730,4011.384262
-7.0,813,4017.878242
-10.0,712,4018.731868
-15.0,455,4019.571157
-16.0,504,4019.727271
-1.0,1059,4020.508451
9.0,765,4021.414467
-2.0,1045,4022.13009
-12.0,730,4022.647421
4.0,898,4022.822521
-7.0,805,4023.98927
-7.0,712,4024.220897
-12.0,654,4024.777966
-2.0,1001,4026.26089
-14.0,553,4026.260923
-12.0,708,4026.75681
-2.0,872,4027.1091
-5.0,827,4029.379852
-2.0,1032,4029.548754
-6.0,830,4029.637588
-15.0,544,4029.809732
2.0,986,4037.34733
-8.0,752,4037.798919
-5.0,763,4038.226779
-1.0,962,4038.679091
-12.0,587,4039.775965
-17.0,503,4040.633907
-8.0,744,4040.633941
-6.0,911,4041.474395
-2.0,890,4041.505366
-11.0,568,4041.937325
-13.0,689,4043.174118
2.0,909,4043.732631
-13.0,568,4044.341002
-11.0,707,4044.398218
-12.0,586,4045.326997
-4.0,872,4046.31946
-8.0,690,4046.433778
-2.0,917,4047.45372
-9.0,691,4047.680282
-12.0,648,4048.613808
-15.0,538,4048.833079
-4.0,775,4049.48286
-15.0,543,4050.31972
3.0,966,4050.41526
-14.0,591,4059.866017
-8.0,801,4059.892444
-11.0,698,4060.510189
-11.0,572,4060.959637
-10.0,734,4062.639452
-12.0,676,4062.892216
-13.0,532,4065.108727
-16.0,616,4065.227129
-5.0,917,4065.748024
-5.0,918,4065.842498
-4.0,789,4066.718839
-12.0,725,4067.249213
-7.0,780,4069.401566
2.0,932,4070.949421
-14.0,629,4071.185816
-7.0,754,4071.755834
-12.0,667,4072.481438
-3.0,886,4072.788628
-3.0,880,4073.45494
-9.0,779,4073.983133
-17.0,429,4074.905212
-16.0,403,4075.963407
-2.0,955,4085.014665
-6.0,811,4085.33185
-9.0,644,4085.715472
-4.0,878,4086.703168
-10.0,832,4087.98628
-7.0,820,4088.411614
-7.0,741,4088.65995
-4.0,879,4090.882856
-12.0,626,4091.083431
-14.0,477,4092.074532
-1.0,966,4093.612487
1.0,1007,4093.663298
-11.0,624,4093.764232
-2.0,1009,4095.356252
2.0,1000,4097.220088
-19.0,453,4097.509169
-5.0,794,4097.702528
-10.0,695,4098.053366
-5.0,893,4098.755743
-13.0,588,4098.824496
2.0,886,4101.27946
-5.0,796,4109.174438
-14.0,650,4110.603191
-2.0,878,4112.214745
-1.0,937,4112.260182
-5.0,840,4112.951859
-2.0,989,4112.998781
-5.0,965,4114.092939
-9.0,739,4114.622472
-8.0,838,4116.377507
-14.0,679,4116.434429
-14.0,602,4117.701912
-9.0,759,4118.175766
-4.0,851,4119.353521
-3.0,1025,4119.934829
6.0,819,4119.978214
-15.0,609,4120.35353
-4.0,833,4120.474969
-14.0,606,4121.655561
6.0,945,4122.595936
-10.0,687,4122.669254
-14.0,621,4130.507654
-9.0,718,4131.027891
-9.0,799,4131.188188
7.0,812,4131.23919
-4.0,906,4131.275006
-5.0,877,4133.36693
-8.0,779,4133.664435
-4.0,813,4133.955209
-16.0,529,4134.680342
-9.0,767,4135.508707
-9.0,654,4135.528813
-8.0,808,4136.298765
-6.0,961,4137.447259
-9.0,797,4139.139853
-7.0,895,4139.197604
-3.0,854,4139.234742
-8.0,856,4140.253467
-10.0,646,4140.504065
7.0,904,4141.417153
-2.0,951,4141.715656
-7.0,752,4142.354259
-9.0,747,4149.498469
-14.0,593,4149.798978
-4.0,829,4149.987722
1.0,981,4151.056701
-8.0,661,4151.158449
-4.0,813,4152.440124
1.0,1064,4152.624849
-17.0,435,4152.824718
2.0,912,4153.7259
-12.0,685,4154.279646
-15.0,535,4154.662525
-8.0,816,4154.843026
-4.0,873,4156.770528
-8.0,771,4157.485082
-2.0,859,4158.499573
2.0,911,4158.64887
-14.0,588,4158.744621
-8.0,770,4159.75188
-1.0,942,4159.959477
-5.0,909,4160.295316
-9.0,701,4167.626956
-11.0,587,4167.983322
-3.0,869,4168.014056
10.0,832,4169.440244
-7.0,806,4169.513165
-12.0,698,4170.021801
-8.0,743,4170.644936
1.0,967,4171.576119
-13.0,614,4171.65191
-12.0,607,4173.47167
-13.0,564,4173.703514
-5.0,872,4173.716923
-1.0,988,4174.451706
-3.0,805,4174.718546
-7.0,819,4176.925104
-3.0,987,4177.096074
1.0,1011,4178.256473
5.0,856,4179.296864
-5.0,886,4179.509406
3.0,922,4179.509439
-2.0,861,4180.079694
-6.0,864,4180.364532
-12.0,685,4187.068977
11.0,816,4187.763414
-10.0,655,4188.043169
-16.0,475,4188.12067
-7.0,669,4189.183872
-15.0,512,4189.212655
-8.0,745,4189.882702
-4.0,951,4191.785022
-14.0,618,4192.073953
-9.0,915,4193.043036
-7.0,777,4193.187208
-5.0,954,4193.993178
-9.0,811,4194.49753
5.0,890,4194.989965
-7.0,826,4195.277943
-6.0,917,4197.774752
-9.0,877,4197.806936
-5.0,879,4198.791342
-8.0,705,4199.592201
-8.0,798,4205.160721
-5.0,1008,4205.225953
1.0,1010,4206.048387
7.0,890,4206.538556
-12.0,824,4208.602593
-9.0,879,4208.98611
-15.0,684,4209.503023
-8.0,764,4210.139825
-12.0,611,4210.514563
-1.0,1025,4210.929773
-2.0,970,4211.549835
-1.0,1010,4212.631283
-8.0,641,4213.683402
6.0,818,4213.942272
-7.0,864,4214.629214
-6.0,860,4215.752095
-4.0,819,4215.859163
-5.0,898,4216.785377
3.0,970,4217.872467
-2.0,930,4225.066211
-5.0,831,4225.48151
-5.0,816,4225.643403
-14.0,583,4225.938261
-6.0,917,4226.986274
-7.0,692,4227.677182
-5.0,902,4228.125487
-7.0,905,4230.154077
-8.0,721,4230.348825
-4.0,863,4230.710592
-12.0,751,4230.845069
-5.0,905,4231.40137
11.0,876,4232.712822
-3.0,830,4233.553604
-4.0,962,4233.974783
-12.0,671,4234.748329
-11.0,641,4234.918348
-10.0,734,4235.655898
-10.0,682,4235.876618
-1.0,981,4236.598325
6.0,867,4243.920468
-13.0,545,4244.009006
13.0,789,4244.256413
2.0,937,4246.416589
1.0,1061,4246.462136
1.0,919,4247.435391
-1.0,996,4247.724885
-5.0,913,4248.119195
-12.0,690,4248.470686
-10.0,728,4248.806226
-3.0,934,4250.391458
-10.0,753,4251.398035
-8.0,862,4252.071398
-8.0,774,4252.784358
-2.0,920,4253.455863
4.0,906,4254.046329
-4.0,831,4254.242506
-5.0,947,4254.669203
-15.0,617,4255.44928
-3.0,931,4256.492037
12.0,823,4263.267385
-8.0,715,4263.941132
4.0,864,4264.250682
-12.0,738,4264.682229
-8.0,713,4265.133856
-6.0,795,4266.441615
4.0,991,4266.523091
-13.0,574,4267.685075
-5.0,972,4268.629322
-1.0,977,4269.633812
1.0,912,4270.191615
-9.0,861,4270.73666
-4.0,972,4271.012472
-9.0,702,4271.09763
-9.0,809,4271.715418
-11.0,729,4272.440672
-8.0,783,4273.735656
-7.0,819,4276.079701
-2.0,996,4276.137751
3.0,974,4282.11936
-5.0,864,4282.926075
5.0,985,4283.024841
-5.0,1026,4283.377088
-5.0,853,4284.882325
2.0,1087,4285.111994
-15.0,562,4285.334926
-1.0,910,4287.641904
-6.0,869,4287.786477
-7.0,737,4287.823565
-8.0,716,4288.037638
-8.0,839,4288.403457
-14.0,542,4288.41985
-19.0,398,4290.982815
-5.0,923,4291.120382
2.0,1032,4292.051152
-11.0,699,4292.208225
-11.0,685,4292.504694
-9.0,810,4293.077214
-3.0,885,4293.599762
1.0,911,4294.355827
-13.0,589,4301.560303
-7.0,698,4302.125309
6.0,867,4302.296549
-4.0,906,4302.427783
-6.0,804,4303.27162
-11.0,752,4304.029104
-4.0,997,4305.102751
-13.0,520,4305.818771
7.0,917,4305.864393
-9.0,763,4308.241594
7.0,925,4308.338741
-2.0,960,4308.400727
-2.0,1059,4308.489096
-7.0,729,4308.789645
-14.0,685,4309.575317
-18.0,332,4310.566125
-2.0,862,4311.488126
5.0,948,4312.012212
-12.0,593,4313.439068
-4.0,874,4313.95293
-4.0,866,4314.141624
-1.0,979,4320.358593
-7.0,688,4320.687997
-4.0,990,4320.881237
-5.0,835,4323.080149
-4.0,944,4323.275462
-10.0,690,4323.578753
-15.0,573,4324.1033
-8.0,747,4324.647577
-12.0,666,4325.040223
5.0,900,4325.465455
-5.0,940,4327.011827
-9.0,651,4327.342692
-9.0,785,4328.402101
-7.0,779,4328.665652
-5.0,780,4329.731105
-8.0,898,4329.962449
6.0,947,4331.210891
2.0,921,4331.469697
-7.0,802,4332.244271
-11.0,625,4332.483001
1.0,951,4339.224847
-3.0,889,4340.143432
-7.0,719,4340.337368
-10.0,808,4340.693391
-12.0,662,4341.225831
-14.0,606,4341.891576
-9.0,758,4342.111112
-13.0,606,4343.193606
-17.0,499,4343.952629
-3.0,982,4344.58123
-9.0,707,4344.772987
2.0,991,4346.806457
-4.0,823,4347.472357
-2.0,992,4347.700286
-13.0,730,4347.956832
5.0,937,4348.013684
-3.0,816,4349.285868
6.0,924,4350.61453
-14.0,597,4350.714491
5.0,914,4350.748617
-14.0,493,4350.934794
-9.0,690,4357.94368
-4.0,870,4358.640487
-7.0,734,4359.551585
1.0,1038,4360.262841
-11.0,685,4360.686487
-12.0,690,4360.698685
-6.0,779,4361.489175
1.0,1049,4362.94341
-8.0,802,4363.181622
-16.0,558,4363.915089
-4.0,864,4364.291914
3.0,964,4365.849243
-16.0,472,4366.261793
-4.0,934,4366.799392
-14.0,595,4366.844452
-1.0,940,4366.844476
-6.0,873,4367.208517
-16.0,589,4369.699927
-6.0,845,4369.810111
-4.0,955,4370.16139
-13.0,663,4370.610358
-9.0,748,4377.212644
-3.0,858,4377.897756
-5.0,874,4378.039646
-4.0,880,4378.43874
-14.0,516,4378.577077
-8.0,699,4380.217379
-5.0,807,4380.581388
-5.0,794,4381.284627
-8.0,833,4382.659951
-10.0,706,4383.052375
-3.0,861,4383.529693
2.0,994,4384.535567
-7.0,658,4384.874498
-3.0,999,4385.104015
-14.0,608,4385.26197
-1.0,1052,4387.084874
2.0,916,4388.629975
-3.0,952,4389.257044
-14.0,668,4389.448272
-7.0,825,4389.912378
6.0,1017,4395.658714
-6.0,776,4395.811798
-3.0,904,4396.271286
-11.0,592,4397.993397
-4.0,1080,4399.618737
-5.0,828,4400.157161
-13.0,609,4400.241888
-2.0,830,4401.077074
1.0,991,4401.419366
5.0,890,4401.62488
1.0,953,4401.645233
-17.0,457,4402.621335
-7.0,745,4402.875795
-11.0,706,4405.688473
5.0,846,4405.688511
-11.0,736,4406.226394
-17.0,527,4406.307118
1.0,1016,4406.880221
-6.0,847,4407.174176
10.0,862,4407.266224
-9.0,730,4407.400654
-14.0,613,4418.625173
-14.0,625,4419.23094
-17.0,560,4419.745511
-8.0,641,4420.349531
-2.0,910,4420.546557
-3.0,879,4420.955653
6.0,866,4421.438339
-5.0,954,4422.495726
-13.0,656,4423.464398
-12.0,611,4424.292617
5.0,894,4424.402964
-1.0,971,4426.009938
-3.0,890,4426.290194
-8.0,772,4426.424577
-8.0,766,4427.444716
1.0,1031,4427.609459
-15.0,508,4427.684268
-5.0,808,4428.688212
-6.0,876,4429.951221
-14.0,645,4430.180317
-9.0,756,4437.369804
-11.0,748,4438.341883
9.0,931,4438.373044
-10.0,651,4438.963035
-4.0,816,4439.02698
6.0,886,4439.416124
-14.0,570,4439.721164
-11.0,671,4440.597649
-18.0,496,4442.175107
-15.0,622,4442.380733
4.0,901,4443.200087
-11.0,552,4443.283207
-6.0,810,4443.621298
-7.0,756,4443.919969
-2.0,900,4445.222916
-10.0,649,4446.558157
-14.0,507,4446.880966
-1.0,1027,4447.220602
-9.0,827,4448.61007
-4.0,1051,4448.954053
1.0,1095,4450.259662
-12.0,615,4456.637295
2.0,1103,4456.815832
-5.0,754,4457.216596
-1.0,1046,4457.759001
-4.0,910,4458.881067
-9.0,671,4459.07718
-4.0,926,4460.382207
-7.0,692,4460.528393
-15.0,530,4461.184911
-12.0,705,4461.203393
5.0,808,4462.438344
4.0,1039,4463.524516
-8.0,780,4464.116446
-11.0,653,4464.748504
-2.0,913,4464.795253
-7.0,752,4465.254488
9.0,781,4466.242541
-14.0,795,4466.352193
1.0,1131,4475.127812
4.0,902,4475.332203
-11.0,763,4475.562395
-7.0,850,4475.631259
-2.0,1078,4475.89427
-12.0,704,4476.180413
-1.0,1030,4476.836209
-10.0,794,4476.868577
-15.0,690,4479.602587
-8.0,702,4480.105433
-14.0,615,4480.156853
-7.0,883,4481.055283
-8.0,740,4481.650856
2.0,987,4482.019142
-8.0,841,4482.280851
4.0,1045,4482.659184
-10.0,665,4484.449152
-10.0,785,4485.178739
-3.0,870,4485.230326
-13.0,666,4485.951463
-7.0,865,4486.64427
-7.0,895,4493.45377
1.0,950,4493.554029
5.0,890,4493.805222
-16.0,626,4494.632819
10.0,780,4494.90064
-15.0,655,4495.598464
-2.0,983,4496.988653
-13.0,562,4497.197083
10.0,857,4497.594896
-9.0,691,4497.941979
-12.0,684,4498.240627
-11.0,700,4499.431651
-11.0,681,4500.001174
-6.0,854,4500.165698
-9.0,710,4501.586659
-20.0,360,4502.331981
-7.0,828,4502.570171
-5.0,860,4503.511294
-11.0,651,4504.383459
1.0,1072,4504.543016
-4.0,1020,4504.85312
-10.0,628,4505.674393
-4.0,995,4505.900352
-15.0,557,4505.973348
-8.0,826,4513.29911
-5.0,862,4514.475504
-11.0,611,4514.995163
-8.0,792,4515.052456
-10.0,668,4515.593313
5.0,888,4515.982239
-3.0,1059,4516.635117
-3.0,879,4517.0327
-13.0,740,4518.094978
-8.0,692,4519.5341
-14.0,639,4520.120648
6.0,983,4520.845814
-16.0,612,4520.992163
-6.0,842,4521.059457
-10.0,696,4521.158487
3.0,990,4521.440333
-1.0,877,4523.787052
-16.0,509,4524.360109
-11.0,784,4525.21165
4.0,961,4531.179013
-11.0,701,4531.373456
-20.0,394,4531.745841
3.0,976,4532.728125
-2.0,990,4532.972495
2.0,1036,4532.986711
-7.0,778,4534.80685
-14.0,651,4534.843758
-12.0,742,4535.99314
-4.0,916,4537.31081
-3.0,912,4537.656058
-6.0,750,4537.840366
-15.0,555,4538.404576
1.0,977,4539.304614
-5.0,1028,4539.399266
-5.0,835,4540.255384
-8.0,836,4541.407361
-9.0,737,4542.429405
-7.0,844,4543.306971
-6.0,795,4543.562921
-9.0,690,4543.784901
1.0,1021,4543.949145
4.0,921,4550.769192
-7.0,751,4551.684211
-3.0,948,4551.805296
-16.0,452,4551.898065
6.0,860,4553.419997
-8.0,734,4553.94673
-10.0,803,4554.548392
-2.0,927,4554.732946
-8.0,752,4556.664654
6.0,951,4556.926284
-4.0,958,4557.885229
-9.0,716,4558.048176
-3.0,1015,4558.459177
-4.0,838,4559.362646
-4.0,826,4559.884892
-1.0,904,4560.56825
-12.0,642,4560.824818
-8.0,738,4568.038323
-6.0,886,4568.03836
-13.0,629,4568.807389
-2.0,884,4569.14732
-6.0,867,4569.456511
-4.0,864,4570.855042
-3.0,801,4571.138495
-7.0,785,4571.291091
-13.0,590,4571.867117
-15.0,535,4572.920084
10.0,826,4573.395987
-18.0,409,4573.518388
-5.0,897,4574.634756
-1.0,1111,4576.345159
-9.0,731,4576.59822
-5.0,893,4576.924651
-3.0,919,4577.244221
-9.0,755,4577.815185
-10.0,760,4578.323536
-2.0,1013,4580.066536
-3.0,1004,4581.125011
-16.0,485,4586.840616
3.0,972,4588.023656
-6.0,866,4588.239601
-2.0,965,4588.239635
-2.0,990,4588.722307
-3.0,985,4589.581606
-7.0,744,4590.280102
-11.0,692,4590.998006
-10.0,789,4591.951878
-10.0,670,4592.572289
-7.0,798,4593.195313
-4.0,883,4593.944492
5.0,930,4594.731513
-16.0,459,4594.918239
2.0,887,4595.312909
-7.0,865,4595.876845
-6.0,863,4596.581236
-8.0,798,4597.735723
-5.0,903,4599.033807
-10.0,748,4599.580001
10.0,760,4599.87537
2.0,1016,4609.36454
-6.0,821,4609.470899
-14.0,715,4610.053999
